74,58,10.41,0.75,0,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.75,0.25,0.5
75,19,10.41,0.25,0,0.25,0.75,0.25,0,0,0.25,0.25,0.5,0.75,0
78,11,10.41,0.25,0.75,0.5,0.75,0,0.75,0,0.75,0,0.25,0.25,0
79,23,10.41,0.75,0.75,0.5,0.75,0.5,0.75,0.25,0.75,0.75,0,0.25,0.5
80,13,10.41,0,0.25,0.5,0.75,0.25,0.25,0,0.75,0.25,0,0.5,0
80,24,10.41,0,0,0.5,0.25,0.75,0.25,0.75,0.5,0.75,0.75,0.25,0.25
85,23,10.41,0.25,0,0.5,0.75,0.25,0,0.75,0.75,0.5,0.75,0.5,0
88,35,10.41,0.75,0,0.25,0.5,0,0.25,0.25,0.5,0.25,0.5,0.25,0
92,9,10.41,0.25,0.5,0.25,0.75,0.5,0,0.5,0.75,0.75,0,0,0.5
95,3,10.41,0.75,0.25,0,0.75,0.25,0.5,0.75,0.75,0,0.5,0.5,0.5
97,22,10.41,0.25,0,0.5,0,0,0.5,0,0.5,0.25,0.25,0,0.25
97,35,10.41,0,0,0.25,0.5,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.25
1,17,11.374,0.25,0,0.5,0,0.5,0.25,0.25,0.25,0.5,0,0.25,0.5
1,28,11.374,0.25,0,0.5,0.75,0.5,0.5,0.75,0.75,0.25,0,0.5,0.5
4,18,11.374,0.75,0,0.25,0.75,0.75,0,0.5,0.25,0.25,0,0.75,0.5
4,69,11.374,0.75,0.5,0.5,0.75,0.25,0.5,0.75,0.75,0.75,0.25,0.5,0.25
9,36,11.374,0.5,0,0,0.75,0.5,0.25,0.75,0.25,0,0.75,0.75,0.5
9,62,11.374,0.5,0,0.25,0.75,0.5,0.75,0,0.75,0,0.25,0,0.5
13,27,11.374,0,0,0.75,0,0.75,0,0,0.5,0.75,0.5,0.25,0.75
14,37,11.374,0.5,0.25,0.5,0.75,0.5,0.75,0,0.75,0.5,0,0.25,0
14,70,11.374,0.5,0,0,0,0.5,0.25,0,0.25,0.25,0.75,0,0.5
15,54,11.374,0,0,0.5,0.5,0.25,0,0,0.75,0.5,0.25,0.25,0.5
22,61,11.374,0.5,0,0.5,0.5,0.25,0.25,0.75,0.5,0.75,0,0.25,0
24,32,11.374,0.5,0.5,0.5,0.75,0.75,0.25,0.75,0.75,0.25,0.25,0.25,0
27,7,11.374,0.75,0,0,0.25,0.75,0.5,0,0.5,0.25,0,0.25,0.25
28,3,11.374,0,0.25,0.25,0.75,0.25,0.5,0.25,0.75,0.75,0.25,0.5,0.5
28,4,11.374,0.25,0,0.25,0.5,0,0,0.5,0.25,0.5,0.75,0,0.25
28,68,11.374,0.75,0.75,0.75,0.75,0.25,0.25,0.5,0.75,0.75,0,0.25,0.5
31,9,11.374,0.5,0.5,0.5,0.75,0.75,0,0.5,0.75,0.5,0.75,0.5,0.25
